Index,State,Year,Population,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,Studio_Percent_Change,One_Bedroom_Percent_Change,Two_Bedroom_Percent_Change,Three_Bedroom_Percent_Change,Four_Bedroom_Percent_Change
1,AK,2018,24490.724137931036,842.8620689655172,948.8620689655172,1183.5862068965516,1575.896551724138,1848.1724137931035,-0.5735437683045963,-0.9003493355421943,-1.4272996180465847,-1.0543864207153364,-1.1672505992992743
2,AK,2019,24490.724137931036,863.9655172413793,977.3103448275862,1221.3793103448277,1623.9310344827586,1866.0344827586207,2.5037843145276906,2.998146600283458,3.193101037175161,3.0480733463162712,0.9664720040300834
3,AK,2020,25467.931034482757,902.2413793103449,1022.2413793103449,1276.0344827586207,1696.0,1926.3103448275863,4.430253442426668,4.597417260602654,4.474872953133824,4.437932645347598,3.2301579968585514
4,AK,2021,25467.931034482757,850.9655172413793,951.2758620689655,1200.1379310344828,1582.7241379310344,1815.3793103448277,-5.6831645327728,-6.942148760330591,-5.947844885826237,-6.679001301236176,-5.758731181640798
5,AK,2022,25467.931034482757,864.448275862069,962.6551724137931,1236.448275862069,1619.8275862068965,1890.344827586207,1.5844071642758806,1.1962156088012543,3.02551430870015,2.344277653107918,4.129468525623969
6,AK,2023,24566.333333333332,928.6,1020.2666666666667,1316.6333333333334,1725.4,2000.7333333333333,7.421117715106318,5.984644959463159,6.4851121584813765,6.51750931346462,5.839596254408352
7,AK,2024,24566.333333333332,1014.2,1125.3333333333333,1421.7,1868.7333333333333,2159.1666666666665,9.218177902218393,10.29796131730265,7.9799488594647805,8.307252424558541,7.918763120189265
9,AL,2018,71339.34328358209,519.1194029850747,554.0746268656717,682.0597014925373,911.7164179104477,1050.6119402985075,-0.9257676750413113,-0.8493362890948264,-1.4662124283065237,-1.9376484941886596,-1.1223486444725372
10,AL,2019,71339.34328358209,530.2985074626865,569.6119402985074,697.5373134328358,925.3134328358209,1068.134328358209,2.1534745982001446,2.8041914715944083,2.269245918858598,1.491364492101166,1.6678268528647067
11,AL,2020,72399.62686567164,533.8955223880597,575.8656716417911,700.6417910447761,924.2537313432836,1064.8955223880596,0.67830002814524,1.0978933025888482,0.4450625869262925,-0.11452351764630331,-0.30322084817998585
12,AL,2021,72399.62686567164,548.2835820895523,591.9850746268656,725.820895522388,949.5074626865671,1094.6268656716418,2.694920466299533,2.799160251924415,3.5937200434569494,2.7323375050464227,2.7919493188316435
13,AL,2022,72399.62686567164,586.0746268656717,627.8358208955224,773.8059701492538,1004.8059701492538,1154.5223880597016,6.89260922825643,6.056021985225524,6.611145383508132,5.823914991275925,5.471775293155168
14,AL,2023,73032.62686567164,637.1044776119403,681.6119402985074,839.1492537313433,1085.1641791044776,1243.4328358208954,8.707056816156044,8.565315583026267,8.444401581637573,7.997385698582926,7.701058782464787
15,AL,2024,73032.62686567164,735.0895522388059,787.6268656716418,968.8507462686567,1251.0,1436.2686567164178,15.379749800871467,15.553560479985995,15.456307916688905,15.282095012791231,15.508342335854032
17,AR,2018,38878.90666666667,489.85333333333335,522.0666666666667,667.1066666666667,888.4666666666667,1016.3333333333334,2.058447691538423,2.4919508939088564,2.5518570140198538,2.0209752736737308,2.1659585304722118
18,AR,2019,38878.90666666667,500.84,539.2133333333334,686.4666666666667,908.0133333333333,1051.0,2.242848199461056,3.2843825820457084,2.9020846241480713,2.2000450213851552,3.4109544112823853
19,AR,2020,39706.0,493.2,532.9733333333334,671.7733333333333,888.5066666666667,1031.9466666666667,-1.5254372653941362,-1.157241413417076,-2.1404292512382295,-2.1482797609433057,-1.8128766254360884
20,AR,2021,39706.0,515.9466666666667,553.8533333333334,697.3066666666666,920.2933333333333,1065.1466666666668,4.612057312787243,3.9176444099767282,3.800885219220773,3.577538341486841,3.217220528192666
21,AR,2022,39706.0,524.4266666666666,555.48,697.8933333333333,919.9466666666667,1062.1333333333334,1.6435807318585738,0.29369989648282413,0.0841332364526437,-0.03766914896699003,-0.28290313697018066
22,AR,2023,40158.306666666664,581.3066666666666,611.48,767.96,1011.3466666666667,1166.6666666666667,10.846130377300934,10.081371066465028,10.039738642008334,9.935358571511399,9.841827768014056
23,AR,2024,40158.306666666664,660.5733333333334,696.3866666666667,875.4266666666666,1153.0533333333333,1317.04,13.635946603055205,13.885436427465603,13.99378439849297,14.011680795243308,12.889142857142843
25,AZ,2018,426134.4666666667,604.9333333333333,654.2666666666667,834.1333333333333,1156.2666666666667,1320.5333333333333,3.6554717843271467,3.4468219669020694,3.2343234323432224,2.9134278763425003,1.709884467265721
26,AZ,2019,426134.4666666667,637.3333333333334,688.1333333333333,878.4,1217.8,1377.2,5.355962089486455,5.176278785408606,5.306905370843995,5.3217250922509285,4.291195476575127
27,AZ,2020,453995.6666666667,656.0,726.8,916.9333333333333,1275.8,1428.9333333333334,2.9288702928870203,5.619066072466561,4.386763812993322,4.762686812284445,3.7564139800561502
28,AZ,2021,453995.6666666667,698.1333333333333,767.9333333333333,970.1333333333333,1340.2,1493.5333333333333,6.422764227642275,5.659512016143831,5.801948524065725,5.047813136855317,4.520854716805078
29,AZ,2022,453995.6666666667,752.1333333333333,825.0,1039.6666666666667,1419.6666666666667,1591.8666666666666,7.734912146676853,7.431200625054268,7.167399670148433,5.929463264189416,6.583939650939596
30,AZ,2023,478270.93333333335,853.8666666666667,943.5333333333333,1180.3333333333333,1604.4666666666667,1801.6666666666667,13.525970572593504,14.367676767676762,13.529977556909255,13.01714017374971,13.179495770165017
31,AZ,2024,478270.93333333335,960.0,1063.8666666666666,1324.2,1788.8666666666666,2032.3333333333333,12.429731417863831,12.75347982759838,12.18864727478115,11.492915610587096,12.802960222016635
33,CA,2018,642309.5862068966,884.0172413793103,1017.2758620689655,1297.7758620689656,1812.5344827586207,2111.344827586207,4.749938710468249,4.732320363533082,4.492260706600959,4.338203183929501,3.0010934477247897
34,CA,2019,642309.5862068966,930.4310344827586,1069.344827586207,1360.6206896551723,1897.0,2199.3793103448274,5.2503266826594785,5.118470560319999,4.842502424572537,4.660077810648078,4.1695928399941184
35,CA,2020,672118.1896551724,997.4137931034483,1139.8620689655172,1445.7758620689656,2010.603448275862,2328.4655172413795,7.199110534605757,6.59443423301409,6.2585533985503705,5.988584516387041,5.869210749114195
36,CA,2021,672118.1896551724,1061.2241379310344,1204.8103448275863,1525.8620689655172,2103.293103448276,2437.2413793103447,6.397579948141741,5.697906582768653,5.53932383280662,4.610041589846925,4.671568518559632
37,CA,2022,672118.1896551724,1083.4310344827586,1217.5,1538.0344827586207,2109.5172413793102,2434.5,2.092573638121231,1.0532491878818995,0.7977401129943607,0.29592346976416994,-0.11247877758913116
38,CA,2023,678379.7068965518,1195.396551724138,1327.4827586206898,1667.7758620689656,2268.7413793103447,2618.9827586206898,10.334346504559267,9.033491467818466,8.435531242293127,7.547894599189231,7.577850015226528
39,CA,2024,678379.7068965518,1350.2413793103449,1488.1379310344828,1864.1206896551723,2516.4827586206898,2915.155172413793,12.953427660709904,12.102241733122066,11.772854617444239,10.91977170997136,11.308681312170421
41,CO,2018,78581.1875,709.90625,774.90625,981.734375,1354.078125,1545.09375,9.33461677295151,9.421057276498113,8.520156136654112,8.03051646118751,6.983587757354126
42,CO,2019,78581.1875,743.6875,805.8125,1013.359375,1386.0,1593.78125,4.758550864990974,3.988385691817564,3.221339784501276,2.3574618340429954,3.1511032906579306
43,CO,2020,84945.625,745.375,801.484375,1007.53125,1367.03125,1587.109375,0.22690982435498164,-0.5371131621810243,-0.5751291342224962,-1.3685966810966788,-0.41861924275994333
44,CO,2021,84945.625,813.65625,867.859375,1088.3125,1463.3125,1699.21875,9.160657387221205,8.281508918997948,8.017741385192757,7.043090638930161,7.063746000492244
45,CO,2022,84945.625,898.078125,958.671875,1201.1875,1594.875,1868.0,10.375619310980522,10.463964856057473,10.371561477057378,8.990731644812723,9.932873563218392
46,CO,2023,88826.96875,952.765625,1020.3125,1275.640625,1672.546875,1988.75,6.089392278650596,6.429793822834329,6.198293355533591,4.870091699976498,6.4641327623126354
47,CO,2024,88826.96875,1088.4375,1163.625,1460.015625,1896.953125,2251.71875,14.239795332666416,14.045941807044414,14.453522127362483,13.417038012761218,13.222815839094903
49,CT,2018,21148.50295857988,832.508875739645,984.8047337278107,1230.7455621301774,1572.2781065088757,1800.1775147928995,3.320041417902231,2.5971063808801764,1.7981421481778614,1.7998827662565997,2.604660260971925
50,CT,2019,21148.50295857988,836.3905325443787,999.1242603550296,1251.1656804733727,1599.621301775148,1831.414201183432,0.4662601105946296,1.454047298596417,1.6591665224331198,1.7390813465555155,1.735200341846621
51,CT,2020,21269.023668639053,869.8284023668639,1033.0473372781064,1293.5976331360946,1643.9763313609467,1907.4082840236686,3.9978776087725487,3.3952810745504713,3.3913935879913204,2.772845643939381,4.149475459518137
52,CT,2021,21269.023668639053,910.3905325443787,1079.4319526627219,1347.5976331360946,1701.4852071005917,2004.2721893491125,4.663233583445026,4.490076467050441,4.174404669331899,3.498157159722415,5.07829949868468
53,CT,2022,21269.023668639053,927.1301775147929,1092.2899408284025,1366.4970414201184,1716.0887573964496,2036.3136094674555,1.838732321131431,1.19118098495814,1.402451875790378,0.8582825307510644,1.598656125081921
54,CT,2023,21127.508875739644,1063.7988165680474,1249.0059171597634,1559.3431952662722,1943.7869822485206,2326.3136094674555,14.741040942017424,14.347470435597543,14.112445764664105,13.268441033173684,14.241421294426338
55,CT,2024,21127.508875739644,1171.1005917159764,1358.2307692307693,1695.1952662721894,2103.644970414201,2510.201183431953,10.086660511063394,8.744942723680849,8.712134148423889,8.224048706240472,7.904676876588157
57,DC,2018,601723.0,1504.0,1561.0,1793.0,2353.0,2902.0,4.444444444444451,3.172504957039002,2.691867124856806,2.30434782608695,1.6462346760069968
58,DC,2019,601723.0,1415.0,1454.0,1665.0,2176.0,2678.0,-5.917553191489366,-6.854580397181298,-7.138873396542111,-7.522311942201442,-7.718814610613367
59,DC,2020,672390.0,1457.0,1500.0,1707.0,2215.0,2707.0,2.9681978798586472,3.1636863823933936,2.522522522522519,1.7922794117646967,1.0828976848394234
60,DC,2021,672390.0,1513.0,1548.0,1765.0,2263.0,2742.0,3.8435140700068704,3.200000000000003,3.397773872290566,2.1670428893905136,1.2929442186922824
61,DC,2022,672390.0,1539.0,1567.0,1785.0,2260.0,2713.0,1.7184401850627973,1.2273901808785626,1.1331444759206777,-0.1325673884224443,-1.057622173595918
62,DC,2023,701974.0,1589.0,1615.0,1838.0,2299.0,2742.0,3.248862897985716,3.063178047224002,2.9691876750700175,1.725663716814152,1.0689273866568483
63,DC,2024,701974.0,1772.0,1803.0,2045.0,2544.0,3015.0,11.516677155443666,11.640866873065026,11.262241566920572,10.656807307525007,9.956236323851208
65,DE,2018,299311.3333333333,750.0,849.0,1033.0,1418.3333333333333,1634.0,-1.9607843137254943,-1.6602316602316591,-2.0233955105912083,-1.7094017094017144,-1.763527054108216
66,DE,2019,299311.3333333333,800.0,893.0,1095.6666666666667,1503.0,1742.0,6.666666666666665,5.1825677267373305,6.066473055824462,5.969447708578146,6.609547123623005
67,DE,2020,314576.6666666667,793.6666666666666,879.0,1072.6666666666667,1463.3333333333333,1697.6666666666667,-0.7916666666666683,-1.5677491601343796,-2.0991785822938813,-2.639166112220015,-2.544967470340598
68,DE,2021,314576.6666666667,806.3333333333334,893.3333333333334,1097.0,1466.3333333333333,1695.6666666666667,1.5959680806383991,1.630640879787637,2.268489745183344,0.20501138952164766,-0.11780875711761007
69,DE,2022,314576.6666666667,814.0,886.6666666666666,1088.0,1439.0,1666.3333333333333,0.9508061182306626,-0.7462686567164312,-0.8204193254329972,-1.864060013639457,-1.729899744446639
70,DE,2023,322559.6666666667,934.6666666666666,1014.0,1252.6666666666667,1637.3333333333333,1910.0,14.82391482391483,14.360902255639107,15.13480392156863,13.782719481121152,14.622924584916985
71,DE,2024,322559.6666666667,1107.3333333333333,1185.3333333333333,1467.6666666666667,1894.6666666666667,2203.6666666666665,18.473609129814548,16.896778435239955,17.163384779137836,15.716612377850181,15.375218150087244
73,FL,2018,280616.5671641791,664.8358208955224,735.7910447761194,903.1492537313433,1218.1791044776119,1431.6119402985075,3.347950163569302,3.0972248363552612,3.0886912671641342,2.872483898208955,2.9085798276953456
74,FL,2019,280616.5671641791,705.4328358208955,773.4925373134329,946.820895522388,1275.4328358208954,1507.8955223880596,6.106321839080464,5.123940119274617,4.835484457371386,4.699943639883353,5.328509768760803
75,FL,2020,302663.50746268657,742.7014925373135,810.6268656716418,991.5970149253732,1327.8955223880596,1574.0746268656717,5.283090724441442,4.800864464340848,4.729101313113815,4.113324127600815,4.388838848251497
76,FL,2021,302663.50746268657,771.0149253731344,835.1940298507462,1021.2835820895523,1357.6119402985075,1609.7164179104477,3.8122224231828206,3.030637796435398,2.9938136881557,2.2378581303600376,2.2643012241259974
77,FL,2022,302663.50746268657,817.0746268656717,882.5373134328358,1074.44776119403,1417.7761194029852,1676.1492537313434,5.973905300243909,5.668537117123562,5.205623593370934,4.43161829375549,4.126990014000809
78,FL,2023,316670.50746268657,928.4626865671642,1000.3582089552239,1209.2388059701493,1584.9701492537313,1879.044776119403,13.632544205757702,13.350245222391344,12.545146413291096,11.792696150161586,12.104860109347992
79,FL,2024,316670.50746268657,1058.3731343283582,1130.6268656716418,1358.686567164179,1773.2537313432836,2085.805970149254,13.991994470075708,13.022201002625922,12.358829410385198,11.879314079082427,11.003526720467693
81,GA,2018,60928.63522012578,598.8490566037735,625.1761006289308,762.3522012578617,1021.4465408805031,1213.138364779874,6.679737829813437,5.998208535050864,5.5861882736213175,5.203495339331643,5.011323795213518
82,GA,2019,60928.63522012578,618.5911949685535,644.9748427672956,779.62893081761,1040.0,1231.0251572327045,3.296680214667558,3.166906431395433,2.266239873281961,1.8163906163413568,1.4744231138115849
83,GA,2020,64161.19496855346,627.8176100628931,655.4025157232704,787.6352201257862,1040.9496855345913,1230.7924528301887,1.4915205986416602,1.6167565406480566,1.0269358911270565,0.09131591678761541,-0.01890330194704859
84,GA,2021,64161.19496855346,631.9937106918239,658.3962264150944,792.7044025157232,1041.25786163522,1228.9056603773586,0.6651773639341663,0.45677436689730566,0.6435951898046799,0.02960528303252996,-0.15329899435859717
85,GA,2022,64161.19496855346,680.3647798742138,706.7106918238994,853.0,1111.9748427672955,1310.7798742138364,7.6537263526625265,7.338205091464878,7.606315455410995,6.791495530321345,6.662367704558925
86,GA,2023,66142.00628930818,774.8427672955975,806.6603773584906,966.37106918239,1248.1698113207547,1462.6729559748428,13.886372460204477,14.14294232292399,13.29086391352754,12.248026062758765,11.587993129060447
87,GA,2024,66142.00628930818,900.7484276729559,932.8427672955975,1113.308176100629,1426.7295597484276,1665.9496855345913,16.24918831168831,15.642566993349384,15.205039927629137,14.30572561587029,13.8976200202094
89,HI,2018,272060.2,1088.6,1268.6,1621.2,2269.2,2717.0,15.562632696390644,16.15088811572971,16.381909547738704,16.716387202962647,15.666240953597278
90,HI,2019,272060.2,1122.2,1292.2,1658.8,2310.2,2771.6,3.086533161859273,1.860318461295929,2.3192696767826204,1.8068041600564078,2.0095693779904167
91,HI,2020,284332.0,1236.0,1406.4,1797.6,2500.6,2926.4,10.140794867225079,8.837641232007432,8.36749457439112,8.241710674400494,5.5852215326887
92,HI,2021,284332.0,1259.8,1405.4,1797.6,2479.8,2860.6,1.9255663430420622,-0.07110352673492804,0.0,-0.8318003679116948,-2.2484964461454426
93,HI,2022,284332.0,1310.4,1466.0,1887.8,2569.2,2944.8,4.016510557231312,4.311939661306385,5.017801513128628,3.6051294459230387,2.943438439488233
94,HI,2023,284014.8,1392.0,1541.4,1999.8,2695.4,3062.4,6.227106227106227,5.143246930422918,5.932831867782595,4.912034874669158,3.9934800325998276
95,HI,2024,284014.8,1523.6,1634.8,2122.4,2839.8,3264.4,9.45402298850575,6.059426495393794,6.130613061306134,5.357275358017377,6.596133751306166
97,IA,2018,30771.262626262625,487.67676767676767,542.020202020202,697.6363636363636,927.1616161616162,1026.141414141414,2.9863481228668887,2.4534606205250498,2.6073004412354717,2.473959786989388,2.3144324705408392
98,IA,2019,30771.262626262625,503.85858585858585,556.060606060606,714.7878787878788,951.4040404040404,1053.4141414141413,3.3181441590720784,2.5903838986209404,2.458517939362337,2.6146923923345833,2.657794227664678
99,IA,2020,31495.80808080808,515.6060606060606,569.6767676767677,729.3535353535353,969.929292929293,1076.989898989899,2.3315023455354744,2.4486830154405226,2.037759312644849,1.9471488178025131,2.2380331389997066
100,IA,2021,31495.80808080808,540.6666666666666,593.1313131313132,759.5858585858585,1004.929292929293,1115.3838383838383,4.860417278871565,4.117167275435296,4.145084895992013,3.6085104610353858,3.5649303145692146
101,IA,2022,31495.80808080808,563.4444444444445,618.4040404040404,787.8686868686868,1036.7373737373737,1154.6666666666667,4.212905877517481,4.260899182561295,3.72345376933203,3.1652058539723305,3.521911196037064
102,IA,2023,31818.29292929293,615.3535353535353,669.8282828282828,849.2222222222222,1112.0707070707072,1230.1010101010102,9.212814399168167,8.315638169285533,7.787279324093888,7.266385416565191,6.532997410595565
103,IA,2024,31818.29292929293,663.2121212121212,718.7979797979798,908.6868686868687,1182.1919191919192,1308.3939393939395,7.777413000656597,7.310783707568658,7.002248046340687,6.305463463372529,6.364756117589088
105,ID,2018,35626.86363636364,533.25,579.6363636363636,747.5454545454545,1031.5,1242.340909090909,2.8808208366219334,3.1381429957942464,3.320245013350087,3.3614210885902995,1.6248675379724409
106,ID,2019,35626.86363636364,526.0,581.9090909090909,751.1818181818181,1035.2045454545455,1223.090909090909,-1.359587435536802,0.39209535759097136,0.48644047184724926,0.3591415855109581,-1.549494173389676
107,ID,2020,37667.72727272727,564.1363636363636,616.5454545454545,793.1818181818181,1096.409090909091,1286.0681818181818,7.250259246456969,5.952194969536007,5.591189640566374,5.912314211069392,5.149026311877503
108,ID,2021,37667.72727272727,592.5909090909091,640.5681818181819,821.4318181818181,1146.090909090909,1341.2727272727273,5.043912658125871,3.896343261574775,3.5616045845272115,4.531321255337661,4.292505345750786
109,ID,2022,37667.72727272727,637.6136363636364,688.4545454545455,876.6590909090909,1224.25,1444.1818181818182,7.597606811382973,7.475607592691147,6.723293583819823,6.8196240184024814,7.672495594415074
110,ID,2023,39871.97727272727,698.6136363636364,757.6818181818181,961.4545454545455,1342.1363636363637,1583.3863636363637,9.566922117269637,10.055460187508247,9.672568895341316,9.629272096088526,9.638990305929763
111,ID,2024,39871.97727272727,760.7272727272727,832.0909090909091,1048.2045454545455,1455.1363636363637,1739.659090909091,8.890985393148764,9.820625112484272,9.022787443267767,8.419412740881228,9.869525901046373
113,IL,2018,125790.50980392157,528.3627450980392,603.656862745098,766.9313725490196,1006.5392156862745,1140.6078431372548,2.672890074299872,2.180587132212608,2.029450509319042,2.304840863343749,1.3617473579661699
114,IL,2019,125790.50980392157,551.3137254901961,622.2156862745098,787.4803921568628,1033.2745098039215,1169.0,4.343792329245,3.0743994932844076,2.6793817991230817,2.6561602072720625,2.489212838012067
115,IL,2020,126024.75490196078,556.4607843137255,624.4509803921569,787.3921568627451,1032.549019607843,1162.6568627450981,0.9335988903510284,0.3592474710868876,-0.011204760778360523,-0.07021272558210834,-0.5426122544826217
116,IL,2021,126024.75490196078,570.9019607843137,638.0882352941177,801.4607843137255,1050.0,1181.4313725490197,2.5951831427614813,2.1838791722925244,1.7867370570510799,1.6900873528294724,1.6147937027261694
117,IL,2022,126024.75490196078,593.5294117647059,660.5,828.8725490196078,1085.0392156862745,1213.2450980392157,3.963456518752584,3.5123300299608085,3.4202253238571734,3.3370681605975783,2.692811976167153
118,IL,2023,124668.27450980392,632.6372549019608,704.4019607843137,882.1862745098039,1149.9019607843138,1281.7843137254902,6.589032044928977,6.646776803075505,6.432077591815011,5.9779171259735975,5.649247278809866
119,IL,2024,124668.27450980392,689.8725490196078,767.1862745098039,957.6666666666666,1244.6470588235295,1389.9803921568628,9.047095104526658,8.913137274005202,8.556060589222403,8.239406599028044,8.441051842560165
121,IN,2018,70476.10869565218,528.8478260869565,599.3804347826087,759.7934782608696,1001.6086956521739,1127.1521739130435,4.632258064516126,3.941415969237738,3.7060664955565814,3.7188780334068694,2.9822732012513065
122,IN,2019,70476.10869565218,533.4891304347826,604.1847826086956,763.9347826086956,1006.3804347826087,1133.2934782608695,0.8776256833970653,0.8015523275846315,0.5450565800203089,0.4764075183400607,0.5448513953981715
123,IN,2020,71895.92391304347,548.9782608695652,620.0108695652174,782.2608695652174,1027.0869565217392,1165.1847826086957,2.9033638271428908,2.6194117117927407,2.3989072593267213,2.0575242744661937,2.8140375780478344
124,IN,2021,71895.92391304347,565.4021739130435,634.804347826087,800.6630434782609,1047.9130434782608,1193.6847826086957,2.9917237555934006,2.386003050437413,2.35243441529569,2.027684883376346,2.445963972872378
125,IN,2022,71895.92391304347,579.6739130434783,647.1304347826087,814.304347826087,1059.1521739130435,1210.804347826087,2.52417478901128,1.9417143248518842,1.70375096726898,1.0725251016513226,1.4341780566204276
126,IN,2023,72792.31521739131,652.5760869565217,726.5760869565217,912.1630434782609,1177.4021739130435,1347.6195652173913,12.576411025689115,12.276605751142156,12.01745955470126,11.164590217770565,11.299531393073226
127,IN,2024,72792.31521739131,724.4782608695652,802.6413043478261,1001.2934782608696,1285.7826086956522,1463.0326086956522,11.01820543997869,10.468995437205475,9.771327113049487,9.205047959306146,8.564215484630711
129,KS,2018,27172.55238095238,522.4761904761905,574.0666666666667,736.5333333333333,974.952380952381,1106.7904761904763,2.184886471585301,2.2441225362146877,2.0775586705736426,1.9215452011150935,1.939439658953357
130,KS,2019,27172.55238095238,512.8190476190476,560.4380952380952,717.9809523809524,949.5714285714286,1076.4857142857143,-1.8483412322274906,-2.3740398493621195,-2.5188786593565604,-2.6033017485591503,-2.7380757746551687
131,KS,2020,27655.04761904762,544.6857142857143,589.2190476190476,751.5714285714286,992.0285714285715,1125.4476190476191,6.214017754336432,5.135438262583691,4.678463415928258,4.471190010531068,4.548309755730728
132,KS,2021,27655.04761904762,563.0285714285715,592.6571428571428,756.7523809523809,994.9142857142857,1129.7142857142858,3.367603860679824,0.5835003555957785,0.6893492998796047,0.29089023933641656,0.3791084182378279
133,KS,2022,27655.04761904762,580.2095238095238,611.6952380952381,778.5428571428571,1017.952380952381,1153.2666666666667,3.0515240705030644,3.2123286570570064,2.879472432323582,2.3155859322650407,2.084808632608315
134,KS,2023,27739.22857142857,614.6,658.9714285714285,836.4190476190477,1081.990476190476,1228.6380952380953,5.927251239289588,7.728716447655226,7.433911947839067,6.290873368573702,6.535472735831149
135,KS,2024,27739.22857142857,670.4666666666667,733.4571428571429,928.2761904761904,1198.4,1353.247619047619,9.089922985139376,11.303329864724265,10.98219165603933,10.758830726438951,10.142085313200067
137,KY,2018,36161.39166666667,484.30833333333334,539.3833333333333,680.425,909.7666666666667,1033.3666666666666,1.4771874072392777,1.4720867888441402,1.4461962801446182,1.0187746944138487,1.1930603384961769
138,KY,2019,36161.39166666667,491.9583333333333,545.7,688.5166666666667,918.0333333333333,1042.325,1.579572242201066,1.171090442789624,1.189207725563679,0.9086578976294168,0.8669075191122921
139,KY,2020,36869.583333333336,498.10833333333335,555.7083333333334,699.2666666666667,928.7666666666667,1051.0583333333334,1.2501058693995093,1.8340357950033637,1.561327491467157,1.1691659707345536,0.8378704658655645
